time,ch1m1,ch2m1,ch3m1,ch1m2,ch2m2,ch3m2,ch1m3,ch2m3,ch3m3,ch1m4,ch2m4,ch3m4,ch1m5,ch2m5,ch3m5,ch1m6,ch2m6,ch3m6,ch1m7,ch2m7,ch3m7,ch1m8,ch2m8,ch3m8,ch1m9,ch2m9,ch3m9,ch1m10,ch2m10,ch3m10,ch1m11,ch2m11,ch3m11,ch1m12,ch2m12,ch3m12,ch1m13,ch2m13,ch3m13,ch1m14,ch2m14,ch3m14,ch1m15,ch2m15,ch3m15,ch1m16,ch2m16,ch3m16,ch1m17,ch2m17,ch3m17,ch1m18,ch2m18,ch3m18,ch1m19,ch2m19,ch3m19,ch1m20,ch2m20,ch3m20
0.3484386989157632,-0.026000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.024,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.028,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.028,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.028,0.24,-5.08,-0.028,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.028,0.24,-5.08,-0.022,0.24,-5.08
0.34893911592994165,-0.022,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.026000000000000002,0.08,-5.08
0.3494395329441201,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.024,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.024,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.024,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.024,0.08,-5.08,-0.028,0.08,-5.08,-0.028,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.028,0.08,-5.08,-0.024,0.08,-5.08
0.3499399499582986,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08
0.35044036697247705,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.02,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.024,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.024,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.024,0.24,-5.08,-0.022,0.24,-5.08,-0.024,0.24,-5.08
0.3509407839866556,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.02,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.026000000000000002,0.08,-5.08,-0.02,0.08,-5.08
0.3514412010008341,-0.024,0.24,-5.08,-0.02,0.24,-5.08,-0.024,0.24,-5.08,-0.022,0.24,-5.08,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.02,0.24,-5.08,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.024,0.24,-5.08,-0.022,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.024,0.24,-5.08,-0.026000000000000002,0.24,-5.08,-0.02,0.24,-5.08
0.35194161801501256,-0.02,0.08,-5.08,-0.024,0.08,-5.08,-0.02,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.024,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08
0.352442035029191,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08
0.3529424520433695,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08
0.35344286905754796,-0.022,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.024,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08
0.3539432860717264,-0.018000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.016,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.024,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08
0.3544437030859049,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.024,0.08,-5.08,-0.022,0.08,-5.08,-0.024,0.08,-5.08,-0.02,0.08,-5.08
0.35494412010008347,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.024,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.016,0.24,-5.08
0.35544453711426194,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08
0.3559449541284404,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.022,0.08,-5.08,-0.016,0.08,-5.08,-0.022,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.022,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08
0.35644537114261887,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.016,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.016,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.022,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.022,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08
0.35694578815679734,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.02,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.02,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.02,0.24,-5.08,-0.022,0.24,-5.08,-0.014,0.24,-5.08
0.3574462051709758,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.016,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.02,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.022,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.022,0.24,-5.08,-0.018000000000000002,0.24,-5.08
0.3579466221851543,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.02,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08
0.35844703919933285,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.014,0.08,-5.08,-0.02,0.08,-5.08,-0.014,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08
0.3589474562135113,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.02,0.24,-5.08,-0.014,0.24,-5.08,-0.02,0.24,-5.08,-0.018000000000000002,0.24,-5.08
0.3594478732276898,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.02,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.02,0.08,-5.08,-0.018000000000000002,0.08,-5.08
0.35994829024186825,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08
0.3604487072560467,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08
0.3609491242702252,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08
0.36144954128440365,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.012,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.012,0.08,-5.08
0.36194995829858223,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.012,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08
0.3624503753127607,-0.016,0.24,-5.08,-0.012,0.24,-5.08,-0.016,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.012,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.016,0.24,-5.08,-0.012,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08
0.36295079232693916,-0.012,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.01,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.014,0.08,-5.08
0.36345120934111763,-0.016,0.24,-5.08,-0.012,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.018000000000000002,0.24,-5.08,-0.014,0.24,-5.08
0.3639516263552961,-0.012,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.018000000000000002,0.08,-5.08,-0.01,0.08,-5.08,-0.014,0.08,-5.08,-0.01,0.08,-5.08
0.36445204336947457,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.012,0.24,-5.08,-0.01,0.24,-5.08,-0.012,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08,-0.016,0.24,-5.08,-0.01,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08
0.36495246038365303,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08,-0.016,0.08,-5.08,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.016,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08
0.3654528773978315,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.01,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.016,0.08,-5.08,-0.014,0.08,-5.08
0.3659532944120101,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.014,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.014,0.24,-5.08,-0.016,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.016,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08,-0.01,0.24,-5.08
0.36645371142618854,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.01,0.08,-5.08,-0.014,0.08,-5.08,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08
0.366954128440367,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.014,0.24,-5.08,-0.008,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.008,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.016,0.24,-5.08,-0.014,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08
0.3674545454545455,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08
0.36795496246872395,-0.008,0.24,-5.08,-0.008,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08,-0.014,0.24,-5.08,-0.008,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08,-0.008,0.24,-5.08,-0.014,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08,-0.01,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08
0.3684553794829024,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.008,0.24,-5.08,-0.008,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.008,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08,-0.008,0.24,-5.08,-0.014,0.24,-5.08,-0.014,0.24,-5.08,-0.012,0.24,-5.08,-0.01,0.24,-5.08,-0.008,0.24,-5.08
0.3689557964970809,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.01,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.008,0.08,-5.08,-0.012,0.08,-5.08,-0.01,0.08,-5.08,-0.01,0.08,-5.08,-0.008,0.08,-5.08,-0.014,0.08,-5.08,-0.012,0.08,-5.08
0.36945621351125946,-0.008,0.24,-5.08,-0.008,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.008,0.24,-5.08,-0.008,0.24,-5.08,-0.008,0.24,-5.08,-0.008,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.008,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.014,0.24,-5.08,-0.01,0.24,-5.08,-0.012,0.24,-5.08,-0.012,0.24,-5.08,-0.008,0.24,-5.08
0.3699566305254379,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.008,0.08,-5.08,-0.006,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.012,0.08,-5.08,-0.006,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.01,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.014,0.08,-5.08,-0.008,0.08,-5.08,-0.008,0.08,-5.08,-0.012,0.08,-5.08
